"(1, 643), (2, 651), (3, 678), (4, 678), (5, 678), (6, 678), (7, 678), (8, 678), (9, 678), (10, 678), (11, 678), (12, 678), (13, 678), (14, 678), (15, 678), (16, 678), (17, 678), (18, 678), (19, 678), (20, 678), (21, 678)"
"(1, 418.84), (2, 556.28), (3, 629.82), (4, 652.82), (5, 668.2), (6, 678.0), (7, 678.0), (8, 678.0), (9, 678.0), (10, 678.0), (11, 678.0), (12, 678.0), (13, 678.0), (14, 678.0), (15, 678.0), (16, 678.0), (17, 678.0), (18, 678.0), (19, 678.0), (20, 678.0), (21, 678.0)"
"(1, 599), (2, 638), (3, 638), (4, 683), (5, 683), (6, 683), (7, 683), (8, 683), (9, 683), (10, 683), (11, 683), (12, 683), (13, 683), (14, 683), (15, 683), (16, 683), (17, 683), (18, 683), (19, 683), (20, 683), (21, 683)"
"(1, 412.14), (2, 555.94), (3, 612.0), (4, 636.12), (5, 645.6), (6, 659.7), (7, 680.58), (8, 683.0), (9, 683.0), (10, 683.0), (11, 683.0), (12, 683.0), (13, 683.0), (14, 683.0), (15, 683.0), (16, 683.0), (17, 683.0), (18, 683.0), (19, 683.0), (20, 683.0), (21, 683.0)"
"(1, 606), (2, 632), (3, 698), (4, 706), (5, 707), (6, 707), (7, 707), (8, 707), (9, 707), (10, 707), (11, 707), (12, 707), (13, 707), (14, 707), (15, 707), (16, 707), (17, 707), (18, 707), (19, 707), (20, 707), (21, 707)"
"(1, 431.36), (2, 562.54), (3, 619.82), (4, 652.12), (5, 689.96), (6, 701.52), (7, 706.1), (8, 706.94), (9, 707.0), (10, 707.0), (11, 707.0), (12, 707.0), (13, 707.0), (14, 707.0), (15, 707.0), (16, 707.0), (17, 707.0), (18, 707.0), (19, 707.0), (20, 707.0), (21, 707.0)"
Worst,622
Best,716
Average,681.2
Runtime,0.2535706
